Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2022-08-17 04:00:00,,,19.81625,14.450345,12.249655,41.676033,10.040667,0.26827586,16.405344,0.0,0.0,,97.53,2.3522413,160.37949,80.305176,722.6012,18.1,Good,Jaipur
2022-08-17 05:00:00,,,26.30625,14.555172,10.624827,36.030518,10.398,0.22413793,15.350172,0.0,0.0,,,2.3536208,159.86224,117.477585,722.9281,18.2,Good,Jaipur
2023-08-21 00:00:00,,,8.8432255,2.45,7.5412903,67.02548,6.3103228,0.36387098,,0.0,0.0,,70.09548,0.8536923,114.11129,314.4129,727.24255,18.2,Good,Jaipur
2022-08-17 06:00:00,,,32.79625,14.66,9.0,30.385,10.755333,0.18,14.295,0.0,0.0,,,2.355,159.345,154.65,723.255,18.3,Good,Jaipur
2022-08-17 07:00:00,,,39.28625,14.764828,7.3751726,24.739483,11.112667,0.13586207,13.239827,0.0,0.0,,,2.3563793,158.82776,191.82242,723.5819,18.5,Good,Jaipur
2022-08-17 08:00:00,,,45.77625,14.869656,5.7503448,19.093966,11.47,0.091724135,12.184655,0.0,0.0,,,2.3577585,158.31052,228.99483,723.9088,18.6,Good,Jaipur
2022-08-16 23:00:00,,,7.4825,15.24,13.96,49.5625,8.09,0.235,16.86,0.0,0.0,,99.41854,1.59,155.08,19.8,722.12,19.0,Good,Jaipur
2022-08-17 13:00:00,8.76,15.26,9.48,15.17,12.14,65.4,15.95,0.02,19.3275,0.0,0.0,,82.6375,1.6825,166.3025,493.85,724.035,19.9,Good,Jaipur
2022-08-16 22:00:00,,,9.0825,16.7025,16.0125,49.9475,7.9,0.225,16.335,0.0,0.0,,99.82687,1.3225,146.41,19.875,722.095,20.9,Good,Jaipur
2022-08-17 12:00:00,12.24,21.0325,9.48,15.17,12.14,65.4,15.95,0.02,16.96,0.0,0.3125,,86.72,1.65,163.8525,404.275,724.35,21.0,Good,Jaipur
2023-07-29 08:00:00,,21.64468,22.492718,16.344782,26.577934,58.537933,,,13.94734,0.0,0.0,,100.0,0.8675,219.795,34.825,729.235,21.6,Good,Jaipur
2023-07-29 07:00:00,,21.117022,23.3875,17.67,27.9875,62.2675,,,13.643511,0.0,0.0,,100.0,0.39,188.25,25.15,728.5775,22.1,Good,Jaipur
2022-08-18 02:00:00,12.945,21.9825,9.435,17.7875,16.86,57.555,7.7075,0.1975,14.5325,0.0,0.0,,100.0,0.8375,169.11,19.85,723.945,22.2,Good,Jaipur
2023-07-29 09:00:00,,22.17234,21.597935,15.019566,25.16837,54.80837,,,14.25117,0.0,0.0,,100.0,0.8025,224.1,42.575,729.64,22.2,Good,Jaipur
2023-09-12 07:00:00,,,15.6725,10.145,17.85,84.66,14.1475,0.375,22.365,0.0,0.0,,81.0975,0.415,259.955,93.775,727.365,22.4,Good,Jaipur
2023-07-29 10:00:00,,22.634043,20.815,13.86,23.935,51.545,,,14.517021,0.0,0.0,,100.0,0.715,216.41,46.55,729.9425,22.6,Good,Jaipur
2022-10-07 13:00:00,3.98,6.27,8.715,18.495,20.95,15.56,12.545,0.115,22.345,0.2875,0.7275,,74.155,0.9675,48.0375,240.3,729.01,23.1,Good,Jaipur
2022-08-13 08:00:00,,21.368948,13.8975,18.035,20.5675,64.27,8.9875,0.465,15.25,0.0,0.0,,96.395,1.1125,165.3875,216.575,721.62,23.2,Good,Jaipur
2021-09-02 05:00:00,14.135,20.205,13.92,9.7,16.2325,36.7375,11.5375,0.4525,16.875,1.045,2.0825,,99.985,1.1825,49.9475,19.875,725.665,23.6,Good,Jaipur
2023-09-12 06:00:00,,,16.935,7.4275,17.435,78.7275,13.36,0.275,23.585,0.0,0.0,,82.2375,0.51,233.4575,38.175,726.67,23.6,Good,Jaipur
2023-07-29 06:00:00,,20.589361,24.282282,18.995218,29.397066,65.99706,,,13.339681,0.0,0.0,,100.0,0.74,232.005,21.7,728.19,23.7,Good,Jaipur
2022-10-09 04:00:00,11.57,16.75,4.93,13.96,11.245,42.8575,7.64,0.475,17.665,0.26,1.55,,5.41,1.0325,48.2975,20.15,727.84,23.8,Good,Jaipur
2023-09-10 06:00:00,,,14.345,2.5175,12.0025,72.245,18.7175,0.2425,24.0575,0.0,0.0,,92.59,0.505,334.17,54.975,726.0175,24.1,Good,Jaipur
2022-08-13 05:00:00,,24.286842,12.8425,18.34,19.88,64.1625,7.7825,0.0875,13.9775,0.0,0.0,,99.695,0.595,166.0275,21.15,720.905,24.3,Good,Jaipur
2022-08-17 10:00:00,,,61.19,15.5875,25.545,38.25,19.45,0.02,15.3025,0.0,0.0,,93.89,1.895,162.735,237.25,724.485,24.3,Good,Jaipur
2022-08-18 05:00:00,12.73,24.53,10.9575,18.7025,18.56,56.775,8.725,0.275,14.9275,0.0,0.0,,99.505,1.24,180.8,20.825,723.8675,24.5,Good,Jaipur
2023-09-12 05:00:00,,,13.0675,6.9275,14.0025,81.545,12.475,0.2625,24.9425,0.0,0.0,,82.875,0.4825,306.48,20.1,726.445,24.9,Good,Jaipur
2022-08-18 00:00:00,13.7075,23.21,9.605,20.0,18.1575,55.97,7.2475,0.1025,14.4875,0.0,0.0,,99.86,0.7775,163.785,19.65,724.565,25.0,Good,Jaipur
2022-08-13 07:00:00,,22.34158,14.075,20.2075,21.8425,64.845,7.9175,0.42,14.3375,0.0,0.0,,98.45,0.745,166.9275,109.325,721.2375,25.3,Good,Jaipur
