Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2022-04-14 01:00:00,42.8625,142.9975,10.235,14.5225,24.4925,13.0925,47.6775,0.6975,2.29,0.985,5.66,,49.76,0.865,210.6675,113.1,,129.4,Moderate,GandhiNagar
2020-05-03 21:00:00,24.8225,77.9475,6.155,2.82,8.97,14.915,7.1275,0.7175,17.5275,1.3025,16.0375,,59.7825,1.145,226.09,4.2,,78.4,Satisfactory,GandhiNagar
2023-12-24 04:00:00,29.585,67.1875,5.3775,12.7875,18.1675,6.95,8.2675,0.905,9.7975,5.36,13.6,,44.57,0.9275,55.92,6.45,,67.8,Satisfactory,GandhiNagar
2020-05-13 17:00:00,24.5725,68.1375,3.7825,2.4225,6.205,11.6475,6.775,0.5125,53.39,0.7225,8.295,,32.5575,1.255,256.34,178.1,,68.8,Satisfactory,GandhiNagar
2023-12-28 22:00:00,27.315,79.3625,5.26,9.28,14.5375,6.2425,5.205,0.42,28.8125,3.86,11.14,,54.01,0.89,55.17,8.075,,79.8,Satisfactory,GandhiNagar
2025-10-01 10:00:00,13.4725,54.25,3.5275,9.425,12.3175,3.755,3.6275,0.0725,9.615,2.795,5.9725,,88.57,1.615,150.8725,311.575,,55.2,Satisfactory,GandhiNagar
2024-07-06 15:00:00,36.965,93.9375,4.565,14.8725,19.4375,11.075,3.995,0.545,22.1475,0.135,4.885,,51.695,1.395,168.21,346.65,,94.1,Satisfactory,GandhiNagar
2019-08-02 13:00:00,17.2825,64.4725,6.81,13.5875,20.4,4.715,2.6,0.5575,30.325,0.88,3.4,,55.255,1.1,246.24,566.85,,65.2,Satisfactory,GandhiNagar
2023-01-08 19:00:00,38.44,78.465,20.86,57.32,78.1775,,5.7725,1.7875,2.4725,5.5475,6.8475,,72.635,0.57,62.335,131.9,,89.6,Satisfactory,GandhiNagar
2025-07-31 08:00:00,20.955,64.945,3.78,12.4425,16.3875,13.5275,10.6125,0.4075,8.655,1.05,2.5975,,52.2225,1.175,186.855,72.75,,65.6,Satisfactory,GandhiNagar
2025-06-24 14:00:00,43.945,97.3675,8.7075,12.46,20.3925,15.4775,9.56,0.4625,11.98,1.185,3.2525,,49.53,0.9275,225.1475,118.125,,97.4,Satisfactory,GandhiNagar
2023-03-22 01:00:00,29.165,,4.205,11.9025,16.1075,13.0025,4.09,0.0325,6.6325,3.2825,20.3325,,56.615,1.0225,229.4575,108.35,,48.6,Good,GandhiNagar
2020-06-17 07:00:00,18.53,48.8275,6.36,2.6375,9.0,12.7825,4.885,0.19,6.1025,0.7675,10.5675,,62.03,1.9775,202.3375,109.5,,48.8,Good,GandhiNagar
2022-11-01 06:00:00,54.045,124.3325,7.03,5.2925,12.37,8.2775,5.985,0.4975,2.1975,0.885,3.335,,55.3875,0.5075,35.0575,113.7,,117.1,Moderate,GandhiNagar
2025-06-26 18:00:00,31.2875,93.3025,9.795,14.45,22.605,21.215,10.8825,0.58,11.02,1.415,4.2725,,49.285,1.8175,177.425,33.2,,93.4,Satisfactory,GandhiNagar
2021-03-06 06:00:00,72.5525,123.5425,59.5075,34.685,94.1925,10.4625,26.295,1.4175,1.3425,1.01,9.895,,50.68,0.36,48.9875,7.125,,142.4,Moderate,GandhiNagar
2021-02-24 15:00:00,35.2225,93.4525,8.6775,16.46,25.14,24.6025,10.6225,0.6725,54.285,0.6625,6.8175,,55.7925,1.445,232.1225,298.675,,93.6,Satisfactory,GandhiNagar
